imagen,circularidad,compacidad,aspect_ratio,media_intensidad,std_intensidad,entropia,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,H_0,H_1,H_2,H_3,H_4,H_5,H_6,H_7,H_8,H_9,H_10,H_11,H_12,H_13,H_14,H_15,S_0,S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,S_9,S_10,S_11,S_12,S_13,S_14,S_15,V_0,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8,V_9,V_10,V_11,V_12,V_13,V_14,V_15,clase
dataset\Entrenamiento\Class_1\WIN_20260702_19_09_15_Pro.jpg,0.7381063261595313,17.025149587298213,0.9969135771700198,187.9385705990516,39.113792700456436,6.302953243255615,0.16592969460214824,3.056735444222965e-06,3.6637721935215543e-07,2.646243068804547e-08,5.226034526460473e-16,-2.8197392123717007e-11,-2.552659581530368e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06525210291147232,0.9113156795501709,0.023432208225131035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.468014857498929e-05,0.003169457195326686,0.02130310609936714,0.054388850927352905,0.10350333899259567,0.2631254196166992,0.07609116286039352,0.04123923182487488,0.02894851379096508,0.025875834748148918,0.023698344826698303,0.022827349603176117,0.033158328384160995,0.3025863766670227,0.0,0.0,0.0,2.419432894384954e-05,0.00022984611860010773,0.0009193844744004309,0.0026734734419733286,0.007040549535304308,0.017540888860821724,0.007197812665253878,0.0024557244032621384,0.0021049065981060266,0.004016258753836155,0.015181940980255604,0.04462644085288048,0.8959885835647583,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_09_20_Pro.jpg,0.7367163761991148,17.057270640611595,1.022580641862643,185.14888423571642,37.66773966179675,6.273219108581543,0.1659801791704602,8.431509626325348e-06,1.2220577036604512e-07,1.2153382607566212e-08,6.022665043512148e-17,-2.446709648450892e-12,-4.644844192893399e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061752915382385254,0.9093628525733948,0.02888423576951027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3930600946187042e-05,0.002452886663377285,0.011295244097709656,0.034029316157102585,0.08582710474729538,0.22067603468894958,0.08417589217424393,0.0513790026307106,0.036410409957170486,0.027831289917230606,0.026551002636551857,0.02883637510240078,0.038348790258169174,0.3521627187728882,0.0,0.0,2.3930600946187042e-05,0.00020341010531410575,0.0007298833224922419,0.0014597666449844837,0.0027041579596698284,0.00595871964469552,0.012802871875464916,0.007059527561068535,0.0027879150584340096,0.0027879150584340096,0.007944959215819836,0.018115464597940445,0.04921328276395798,0.8882082104682922,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_09_25_Pro.jpg,0.7430571355619893,16.911715146503255,0.9902597370446112,179.67849466113609,36.61109973700685,6.217714786529541,0.16603852862449187,6.337382607101465e-06,2.3231731795655866e-07,1.7406598013022122e-09,2.997107367217819e-17,-1.1109786375526978e-13,-1.8082608186370847e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05281931534409523,0.9116037487983704,0.03542589023709297,0.00015104511112440377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017544471193104982,0.01355920359492302,0.01821836456656456,0.05579374358057976,0.19255928695201874,0.07346601784229279,0.041363123804330826,0.031394146382808685,0.02986045740544796,0.03141738474369049,0.036413490772247314,0.05123915150761604,0.42296117544174194,0.0,0.0,5.809427602798678e-05,0.0003601844946388155,0.0005577050615102053,0.0014523569261655211,0.002695574425160885,0.006111517548561096,0.027769064530730247,0.008098341524600983,0.0028466195799410343,0.0033462303690612316,0.006785411387681961,0.01829969696700573,0.05077439546585083,0.8708447813987732,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_09_30_Pro.jpg,0.6777881712606082,18.540262499463985,1.0026385197819565,184.99522901879158,38.21526334566221,6.449854850769043,0.1659717371530057,3.410250255233774e-06,6.755053205094746e-07,1.137678118774152e-08,4.01964588270844e-16,1.436956882953074e-11,-9.127500887936976e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07251189649105072,0.9013646245002747,0.02612346038222313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002455651992931962,0.00494638504460454,0.016581498086452484,0.03580574691295624,0.09688132256269455,0.21706795692443848,0.06827881932258606,0.04393278434872627,0.03835494816303253,0.03491703420877457,0.03171299397945404,0.03378275781869888,0.04521907866001129,0.33227312564849854,0.0,0.0,1.1693581654981244e-05,3.5080745874438435e-05,0.00040927535155788064,0.001683875685557723,0.004139527678489685,0.008758492767810822,0.018698036670684814,0.00884034764021635,0.002595975063741207,0.0023971842601895332,0.003695171792060137,0.011272612027823925,0.0409158430993557,0.8965469002723694,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_09_35_Pro.jpg,0.7186423454932351,17.486265167932192,0.996996994003012,191.28308849874597,41.234136275982564,6.290456771850586,0.16593757653179425,1.5817615691169501e-06,4.1873722929004574e-07,2.1422158840944324e-08,3.2379859957034564e-17,-1.1123546773689722e-12,-2.0286649564752176e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06700107455253601,0.9142123460769653,0.01878657564520836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001719813677482307,0.025235876441001892,0.0493490993976593,0.06467215716838837,0.10711811482906342,0.2878777086734772,0.06771766394376755,0.034300729632377625,0.024877583608031273,0.020649706944823265,0.017807237803936005,0.01956288143992424,0.028986025601625443,0.2501254081726074,0.0,0.0,0.0,2.3886301278253086e-05,5.971575228613801e-05,0.000800191075541079,0.003332138992846012,0.009685895405709743,0.02125880867242813,0.006126836407929659,0.0023528006859123707,0.0028663561679422855,0.008360205218195915,0.019073210656642914,0.04913412034511566,0.8769258260726929,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_09_41_Pro.jpg,0.6761803682218146,18.584347024521584,0.9999999974811083,190.99939037257616,42.11424215844473,6.332258701324463,0.16568366761746128,3.187752894116062e-06,3.17425239735915e-07,2.6122862583749148e-08,-3.538312360707235e-16,3.758573695510595e-11,-2.3523042245923128e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.1723604075086769e-05,0.07617998123168945,0.9070786833763123,0.016717860475182533,1.1723604075086769e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003235714742913842,0.014771741814911366,0.04323665425181389,0.07130295783281326,0.12444605678319931,0.288529634475708,0.06422190368175507,0.034643251448869705,0.02520575001835823,0.02234518900513649,0.023341696709394455,0.022989988327026367,0.027949072420597076,0.2337803989648819,0.0,0.0,0.0,0.0,0.0,0.0003399845154490322,0.0032239912543445826,0.01510000228881836,0.02267345041036606,0.0071045043878257275,0.003704658942297101,0.007397594396024942,0.009437501430511475,0.013517315499484539,0.03798447921872139,0.8795165419578552,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_09_46_Pro.jpg,0.7042635105657938,17.843279434005964,1.0063897731425246,190.64813243291698,40.38747167048136,6.2489094734191895,0.1660140112923716,2.277273579798675e-06,1.392942033508396e-07,7.568731295975844e-09,2.0723990125578874e-16,-8.48576154896174e-12,-1.3208636151026844e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06456702202558517,0.9137393236160278,0.02169365994632244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002259009052067995,0.015191537328064442,0.0358094796538353,0.06374230235815048,0.0918663740158081,0.2971613109111786,0.07365086674690247,0.036431003361940384,0.02622362971305847,0.02115580067038536,0.019339030608534813,0.022267375141382217,0.03223570063710213,0.26266658306121826,0.0,0.0,5.9762147429864854e-05,0.00021514372201636434,0.0008366700494661927,0.0013625769643113017,0.002940297592431307,0.0073746489360928535,0.014247295446693897,0.005139544606208801,0.0035020618233829737,0.010852806270122528,0.016231399029493332,0.01811988279223442,0.03878563269972801,0.8803322911262512,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_09_51_Pro.jpg,0.6795433833765346,18.492374323116273,0.9966777375525656,194.41002436903784,42.907056159398486,6.2647552490234375,0.1662280464518294,1.8575511661968834e-06,3.727001827210469e-07,7.697850244887333e-08,-6.2525665050723145e-15,-8.354519467846196e-11,-1.1441716324301567e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07234787940979004,0.8876330256462097,0.04001910239458084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01628684438765049,0.031618520617485046,0.053269002586603165,0.09187984466552734,0.16641971468925476,0.24785393476486206,0.05328124761581421,0.028961192816495895,0.020168745890259743,0.017927775159478188,0.014756126329302788,0.017744088545441628,0.021821921691298485,0.2180110514163971,0.0,0.0,0.0,0.0,0.0,0.0001959319633897394,0.0016776673728600144,0.012723332270979881,0.019287053495645523,0.0036002497654408216,0.0013960152864456177,0.0019470738479867578,0.005216688383370638,0.016886886209249496,0.04630117118358612,0.8907679319381714,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_09_56_Pro.jpg,0.6750514489626908,18.615426473807002,0.9924433224371705,191.58187486714377,42.15678278232526,6.481317520141602,0.1656597920586031,1.989355692537679e-06,2.4428107825794933e-07,1.7746056394830658e-08,7.441603560417474e-16,1.8768696563214497e-11,-9.00789986793804e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083799809217453,0.9033987522125244,0.01277781743556261,2.36188861890696e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005219773855060339,0.027952950447797775,0.04626939818263054,0.09086184948682785,0.15418408811092377,0.22394245862960815,0.056260187178850174,0.0296771302819252,0.023630695417523384,0.022178133949637413,0.022532416507601738,0.024646306410431862,0.033184535801410675,0.2394600659608841,0.0,0.0,0.0,0.0,0.0,0.00016533219604752958,0.0026689341757446527,0.01538770366460085,0.024032216519117355,0.006908523850142956,0.0027161717880517244,0.002834266284480691,0.0062117669731378555,0.018210161477327347,0.03816811740398407,0.882696807384491,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_10_01_Pro.jpg,0.7019440706621382,17.902239137575943,0.9822485178039985,191.4284223680858,42.584620572932046,6.245491027832031,0.16612405767690303,7.1929576522017765e-06,1.1656765375757247e-06,7.690532801104199e-08,1.192332298506408e-15,-1.8562659413730262e-10,-2.2995383110104814e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07197194546461105,0.9136142730712891,0.014413801953196526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00897829420864582,0.028536416590213776,0.04214945062994957,0.058868493884801865,0.13354606926441193,0.29431819915771484,0.05566542595624924,0.02577013149857521,0.01946105994284153,0.017835261300206184,0.016949564218521118,0.018599629402160645,0.026765024289488792,0.2525569796562195,0.0,0.0,0.0,0.0,3.639849091996439e-05,0.00047318037832155824,0.0024993629194796085,0.012436150573194027,0.020904866978526115,0.0032152000349014997,0.0016985962865874171,0.00291187921538949,0.008420184254646301,0.020844202488660812,0.0493684858083725,0.8771914839744568,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_10_06_Pro.jpg,0.6850140952876645,18.344689110261356,0.999999997229917,193.89987163029525,40.18605642543934,6.240944862365723,0.16614486874183854,6.182624008808165e-06,2.2191600839442805e-07,8.738483792746887e-09,-3.23513588130874e-16,2.1588367822327105e-11,2.0837255703022924e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07419048994779587,0.9126126170158386,0.013196885585784912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004534929525107145,0.019747339189052582,0.037551138550043106,0.0874713584780693,0.14533370733261108,0.27803438901901245,0.05753841996192932,0.02819334715604782,0.01990330219268799,0.018295682966709137,0.018943529576063156,0.020299209281802177,0.03098868578672409,0.2331649661064148,0.0,0.0,1.1997168257948942e-05,5.9985843108734116e-05,0.00017995752568822354,0.0006118555902503431,0.0015956234419718385,0.012177126482129097,0.018331672996282578,0.005638669244945049,0.003455184632912278,0.004582918249070644,0.0040670400485396385,0.00892589334398508,0.03486377373337746,0.9054983258247375,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_10_12_Pro.jpg,0.6826532040497744,18.408132474371303,0.9999999974093264,190.82253242626115,43.183599205234124,6.370666980743408,0.16565085568602386,7.877201206659191e-07,4.161205870400756e-07,1.5420332967039128e-08,-4.1675037448784916e-16,1.9439113785344567e-12,-1.1628108723580966e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07909418642520905,0.9076645970344543,0.013241213746368885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005014006048440933,0.029813328757882118,0.04699748009443283,0.07306796312332153,0.1625550240278244,0.2493467628955841,0.05292954668402672,0.026423577219247818,0.022174619138240814,0.01996186561882496,0.019290976226329803,0.02029142528772354,0.026282338425517082,0.2458510845899582,0.0,0.0,0.0,0.0,0.0,0.00012946964125148952,0.002601162763312459,0.018631858751177788,0.023987194523215294,0.006214542780071497,0.0020832843147218227,0.002283373847603798,0.008486147038638592,0.01872601918876171,0.044231537729501724,0.8726254105567932,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_10_17_Pro.jpg,0.7036601352163342,17.858579710976585,0.9910714256218113,193.5287766736465,40.649805834185344,6.362489223480225,0.16619757423985865,2.4116309775608425e-06,1.1240498334566191e-07,1.5100752071305504e-08,5.186343249452423e-16,4.512882023606221e-12,3.4362932824269706e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072440966963768,0.9145717024803162,0.012987327761948109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.420750752207823e-05,0.006475508213043213,0.026156211271882057,0.05286919325590134,0.10351129621267319,0.11583291739225388,0.2360474020242691,0.056948158890008926,0.033938925713300705,0.024413270875811577,0.020878974348306656,0.020406927913427353,0.023154480382800102,0.03488301858305931,0.24445950984954834,0.0,0.0,0.0,0.0,4.841501504415646e-05,0.0002420750679448247,0.0011256490834057331,0.01459712628275156,0.017066292464733124,0.0035342960618436337,0.0017913555493578315,0.0013919316697865725,0.002142364392057061,0.00946513470262289,0.035403478890657425,0.9131918549537659,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_10_22_Pro.jpg,0.69037382130155,18.20226988113695,0.9948717923208416,190.90254008498252,43.300642074188346,6.382625579833984,0.1654579268817693,1.129849985559652e-06,8.143092365316308e-07,2.8442872370875117e-08,4.036265555864423e-15,-4.823804946976233e-12,1.5639620226579082e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07914876937866211,0.9077986478805542,0.01305256225168705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004483883734792471,0.026093386113643646,0.04566049203276634,0.0849825069308281,0.15425969660282135,0.24585065245628357,0.06013334169983864,0.0275371503084898,0.02136300690472126,0.020611779764294624,0.020130526274442673,0.02110477350652218,0.02699720673263073,0.24079160392284393,0.0,0.0,0.0,0.0,1.1737915883713868e-05,0.0001408549869665876,0.002922740997746587,0.017301687970757484,0.02400403842329979,0.006397163961082697,0.002711458597332239,0.003368781879544258,0.008181327022612095,0.02104608342051506,0.041657865047454834,0.8722562789916992,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_10_27_Pro.jpg,0.6993076397180842,17.969731632365267,0.9999999969325154,193.71401819154627,40.44397743258566,6.0862226486206055,0.16620000783580927,4.7887130007346725e-06,1.3721526437771444e-07,4.458588665951413e-08,5.662360844648899e-16,-3.0395359494463906e-11,-3.4410880369098343e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06537283211946487,0.9170557856559753,0.017571380361914635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007831119932234287,0.021073495969176292,0.0357142873108387,0.06422977894544601,0.11217714846134186,0.33129042387008667,0.06087358295917511,0.03035167045891285,0.021827423945069313,0.018945474177598953,0.018361788243055344,0.02052628993988037,0.027384599670767784,0.22941291332244873,0.0,0.0,0.0,0.0,1.2160124242655002e-05,0.00010944112000288442,0.0010944112436845899,0.013145094737410545,0.018300987780094147,0.0037817987613379955,0.0017510579200461507,0.0014713751152157784,0.002334743971005082,0.011479157954454422,0.03611556813120842,0.9104042053222656,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_10_32_Pro.jpg,0.5242670355289512,23.969408264457016,1.0103092748786624,198.63152299454012,45.342569731802186,6.359927654266357,0.16649832985619062,1.4274744767801539e-05,7.204035175072781e-06,1.3179235854795276e-07,-1.1111807416313721e-13,4.926464571793036e-10,6.437200866713419e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09890802204608917,0.8754462599754333,0.02564573660492897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.562368798768148e-05,0.05688261240720749,0.10170359164476395,0.13150987029075623,0.16530606150627136,0.12544624507427216,0.06248687580227852,0.025685111060738564,0.016012180596590042,0.015408441424369812,0.013872847892343998,0.014122217893600464,0.015513439662754536,0.031289372593164444,0.22469550371170044,0.0,0.0,0.0,0.0,0.0,0.0,0.00019687105668708682,0.008242335170507431,0.02183956280350685,0.00262494757771492,0.0006693616160191596,0.0018768374575302005,0.006181751377880573,0.017022784799337387,0.04247165098786354,0.8988739252090454,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_10_37_Pro.jpg,0.1639624030972818,76.64178114493258,1.0431266818244564,197.19831151466153,45.60489404825839,6.562771797180176,0.1726487099882724,5.279408237705396e-05,2.306281568057074e-06,4.626923193726707e-06,-1.5043605962281632e-11,8.247846060839456e-09,1.4624933893452211e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.554774644318968e-05,0.13106751441955566,0.85439532995224,0.014521596021950245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010883423237828538,0.0724058598279953,0.17416585981845856,0.13621380925178528,0.07537547498941422,0.06994931399822235,0.07187723368406296,0.034515999257564545,0.02526508830487728,0.02078733779489994,0.01812867261469364,0.01812867261469364,0.01769333705306053,0.025140706449747086,0.2402437925338745,0.0,0.0,0.0,0.0,0.0,0.00010883423237828538,0.0019123728852719069,0.0098261758685112,0.02638452686369419,0.006048073526471853,0.0022544232197105885,0.0021144936326891184,0.002751951338723302,0.012811343185603619,0.04532168433070183,0.8904660940170288,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_10_43_Pro.jpg,0.6958907782839802,18.057963988452315,0.9742647023004974,196.08157287682874,46.61055793222996,6.517508029937744,0.16713972124837367,8.066178683548384e-06,2.3378179621423913e-06,8.541499411928596e-08,3.7882710246046344e-14,-1.8763275888984198e-10,-4.6630700429839976e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10743337869644165,0.8719419836997986,0.020624658092856407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5529046474257484e-05,0.07503186911344528,0.1405785232782364,0.12046986073255539,0.10948218405246735,0.08665695041418076,0.0638469010591507,0.03507254272699356,0.024631215259432793,0.01842408813536167,0.017650093883275986,0.015616463497281075,0.01705821603536606,0.030762460082769394,0.24467310309410095,0.0,0.0,0.0,0.0,0.0,1.5176348824752495e-05,0.00019729253835976124,0.008134523406624794,0.032113153487443924,0.0037485582288354635,0.0023219813592731953,0.0028986826073378325,0.006495477631688118,0.015419171191751957,0.044375643134117126,0.8842803239822388,Cuadrados
dataset\Entrenamiento\Class_1\WIN_20260702_19_10_43_Pro_detecciones_svm.jpg,0.7176013269607794,17.511632353538015,0.9925093595786166,196.08813738043233,46.53458736431685,6.530971527099609,0.16713113742868962,7.835834023064011e-06,2.2048531255797237e-06,8.887988639655139e-08,3.925843697976e-14,-1.961256751719775e-10,-2.616007519191514e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13631092011928558,0.8471642732620239,0.016524817794561386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5063644241308793e-05,0.0744294673204422,0.14066430926322937,0.12026813626289368,0.11026587337255478,0.08694735169410706,0.06231829524040222,0.038653310388326645,0.027265194803476334,0.019974391907453537,0.01794080063700676,0.01640430837869644,0.018633726984262466,0.03955712914466858,0.22666265070438385,0.0,0.0,0.0,0.0,0.0,1.5063644241308793e-05,0.00013557280180975795,0.007155230734497309,0.0331852063536644,0.005106575321406126,0.002530692145228386,0.003675529034808278,0.007998795248568058,0.022746102884411812,0.051050689071416855,0.8664005398750305,Cuadrados
